order_id,product_id,supplier_id,order_date,quantity,unit_price,status
ORD000439,P0289,S050,2026-04-20,104,3930.87,Shipped
ORD000440,P0136,,2026-07-07,671,2433.07,Cancelled
ORD000441,P0089,S018,2026-04-02,413,727.82,Cancelled
ORD000442,P0203,S022,2026-04-02,708,1195.52,Cancelled
ORD000443,P0460,S024,2026-05-31,21,1695.95,Shipped
ORD000444,P0144,S032,2026-06-11,879,3483.95,Delivered
ORD000445,P0069,S020,2026-05-21,998,3721.18,Shipped
ORD000446,P0374,S027,2026-05-31,620,3231.32,Processing
ORD000447,P0109,S027,2026-07-15,759,2427.46,Shipped
ORD000448,P0264,S011,2026-04-07,68,1562.5,Cancelled
ORD000449,P0400,S034,2026-04-27,901,2847.67,Processing
ORD000450,P0449,S013,2026-05-12,858,297.56,Delivered
ORD000451,P0026,S024,2026-07-18,722,1003.56,Shipped
ORD000452,P0259,S026,2026-07-20,651,4616.14,Delivered
ORD000453,P0191,S032,2026-05-24,609,2236.06,Cancelled
ORD000454,P0283,S023,2026-08-21,353,825.93,Shipped
ORD000455,P0047,S019,2026-09-16,29,1938.96,Processing
ORD000456,P0400,S014,2026-08-17,878,1114.54,Processing
ORD000457,P0106,S018,2026-09-13,668,2053.44,Delivered
ORD000458,P0005,S031,2026-09-14,934,670.25,Processing
ORD000459,P0411,S001,2026-08-24,230,1269.43,Shipped
ORD000460,P0141,S028,2026-09-04,917,1888.61,Shipped
ORD000461,P0130,S014,2026-07-19,478,1517.7,Cancelled
ORD000462,P0053,S001,2026-08-20,524,4997.15,Shipped
ORD000463,P0332,S039,2026-08-14,624,1420.56,Delivered
ORD000464,P0033,S022,2026-07-25,284,3206.57,Shipped
ORD000465,P0336,S046,2026-05-29,976,4462.95,Shipped
ORD000466,P0077,S034,2026-05-11,784,1209.11,Delivered
ORD000467,P0207,S043,2026-08-24,328,3406.97,Delivered
ORD000468,P0255,S019,2026-09-07,266,4535.49,Cancelled
ORD000469,P0378,S003,2026-07-01,598,3543.26,Processing
ORD000470,P0372,S046,2026-06-19,228,3434.73,Cancelled
ORD000471,P0184,S033,2026-09-11,308,4228.64,Processing
ORD000472,P0050,S031,2026-06-07,132,3707.19,Processing
ORD000473,P0461,S022,2026-09-14,671,455.61,Shipped
ORD000474,P0382,S020,2026-05-20,431,3942.57,Shipped
ORD000475,P0134,S038,2026-06-27,302,2324.17,Delivered
ORD000476,P0028,S041,2026-07-22,598,2905.76,Delivered
ORD000477,P0456,S013,2026-07-22,513,607.88,Cancelled
ORD000478,P0153,S027,2026-08-06,56,4355.54,Processing
ORD000479,P0103,S022,2026-04-28,420,4936.09,Cancelled
ORD000480,P0162,S046,2026-04-29,185,3896.92,Cancelled
ORD000481,P0324,S012,2026-06-17,321,3176.15,Delivered
ORD000482,P0141,S014,2026-07-17,780,3869.98,Processing
ORD000483,P0403,S049,2026-07-27,799,449.33,Cancelled
ORD000484,P0220,S026,2026-09-02,440,4826.99,Cancelled
ORD000485,P0020,S035,2026-03-25,205,3655.99,Delivered
ORD000486,P0388,S034,2026-06-14,196,99.4,Delivered
ORD000487,P0376,S016,2026-08-31,232,3470.69,Shipped
ORD000488,P0067,S007,2026-06-11,393,2521.65,Shipped
ORD000489,P0034,S003,2026-05-05,306,4742.83,Cancelled
ORD000490,P0306,,2026-08-04,346,2173.99,Processing
ORD000491,P0462,S032,2026-06-19,368,3753.08,Processing
ORD000492,P0010,S015,2026-07-05,230,3638.57,Processing
ORD000493,P0376,S002,2026-05-17,604,2528.12,Delivered
ORD000494,P0365,S042,2026-06-25,812,196.44,Shipped
ORD000495,P0320,S004,2026-08-07,609,4973.45,Delivered
ORD000496,P0429,S002,2026-09-07,50,3451.85,Cancelled
ORD000497,P0195,S008,2026-07-15,561,1271.16,Processing
ORD000498,P0356,S044,2026-05-15,646,56.43,Cancelled
ORD000499,P0052,S043,2026-09-09,533,1357.19,Processing
ORD000500,P0426,S007,2026-07-09,524,3596.64,Delivered
ORD000501,P0059,S007,2026-06-04,510,1001.25,Processing
ORD000502,P0426,S034,2026-05-30,997,1016.35,Cancelled
ORD000503,P0083,S003,2026-06-07,562,2486.81,Processing
ORD000504,P0478,S031,2026-09-16,339,1180.18,Delivered
ORD000505,P0046,S008,2026-09-11,856,2875.02,Cancelled
ORD000506,P0487,S006,2026-05-01,799,2563.41,Delivered
ORD000507,P0330,S015,2026-05-28,468,4943.44,Shipped
ORD000508,P0238,S004,2026-05-30,103,4067.76,Delivered
ORD000509,P0185,S044,2026-06-06,321,2135.72,Delivered
ORD000510,P0436,S049,2026-04-17,912,238.99,Processing
ORD000511,P0332,S011,2026-09-09,337,1794.06,Cancelled
ORD000512,P0138,S047,2026-08-30,96,1869.38,Shipped
ORD000513,P0059,S026,2026-05-09,410,4811.93,Shipped
ORD000514,P0354,S031,2026-06-30,820,2114.48,Processing
ORD000515,P0068,S045,2026-04-21,744,302.65,Processing
ORD000516,P0214,S038,2026-04-19,495,4013.3,Cancelled
ORD000517,P0313,S025,2026-05-09,798,1799.41,Delivered
ORD000518,P0451,S047,2026-09-15,997,4459.9,Cancelled
ORD000519,P0058,S027,2026-07-26,452,239.4,Shipped
ORD000520,P0161,S001,2026-09-07,722,4342.98,Processing
ORD000521,P0448,S022,2026-09-11,532,2620.28,Delivered
ORD000522,P0339,S047,2026-07-12,255,2414.83,Cancelled
ORD000523,P0430,S036,2026-05-01,914,4939.08,Delivered
ORD000524,P0330,S011,2026-03-26,518,4245.74,Cancelled
ORD000525,P0039,S049,2026-05-05,504,1609.96,Shipped
ORD000526,P0026,S033,2026-06-03,229,2756.97,Cancelled
ORD000527,P0419,S016,2026-07-05,81,2300.88,Cancelled
ORD000528,P0439,S032,2026-04-15,458,1587.15,Cancelled
ORD000529,P0010,S007,2026-09-07,414,2067.57,Delivered
ORD000530,P0406,S039,2026-04-16,987,3099.14,Shipped
ORD000531,P0288,S014,2026-08-01,671,3360.66,Shipped
ORD000532,P0423,S004,2026-06-25,837,1122.36,Cancelled
ORD000533,P0287,S050,2026-06-16,635,3003.76,Shipped
ORD000534,P0059,S007,2026-07-17,778,3297.96,Delivered
ORD000535,P0182,S041,2026-06-19,988,4001.56,Shipped
ORD000536,P0055,S003,2026-09-19,919,829.14,Processing
ORD000537,P0055,S017,2026-07-06,626,987.65,Delivered
ORD000538,P0111,S030,2026-07-02,845,3909.29,Shipped
ORD000539,P0388,S027,2026-04-20,48,4633.87,Delivered
ORD000540,P0235,S043,2026-07-17,604,4781.39,Processing
ORD000541,P0003,S034,2026-07-29,754,252.37,Cancelled
ORD000542,P0248,S033,2026-08-20,800,4606.6,Processing
ORD000543,P0297,S012,2026-09-17,749,4078.07,Delivered
ORD000544,P0337,S039,2026-07-01,621,4414.65,Cancelled
ORD000545,P0312,S045,2026-07-09,781,1248.71,Cancelled
ORD000546,P0497,S019,2026-06-19,464,4025.94,Processing
ORD000547,P0309,S045,2026-07-07,908,3744.65,Shipped
ORD000548,P0281,S021,2026-09-19,729,3686.73,Processing
ORD000549,P0108,S040,2026-05-14,732,1459.99,Shipped
ORD000550,P0068,S046,2026-09-12,666,4876.15,Processing
ORD000551,P0278,S045,2026-07-30,653,1618.68,Delivered
ORD000552,P0288,S031,2026-06-22,597,2857.48,Cancelled
ORD000553,P0383,S035,2026-09-12,293,4388.61,Cancelled
ORD000554,P0268,S007,2026-03-27,26,1910.54,Delivered
ORD000555,P0029,S013,2026-09-11,274,3753.42,Processing
ORD000556,P0350,S017,2026-06-05,150,4198.52,Shipped
ORD000557,P0386,S035,2026-05-15,34,1799.83,Cancelled
ORD000558,P0316,S044,2026-04-19,758,2813.81,Processing
ORD000559,P0288,S025,2026-09-05,244,2559.5,Shipped
ORD000560,P0341,S004,2026-09-17,949,1914.1,Cancelled
ORD000561,P0161,S036,2026-09-15,56,74.7,Shipped
ORD000562,P0318,S050,2026-05-14,882,4351.89,Processing
ORD000563,P0361,S046,2026-09-02,664,1845.03,Processing
ORD000564,P0151,S029,2026-05-12,182,4917.43,Delivered
ORD000565,P0493,S012,2026-05-10,753,2574.1,Cancelled
ORD000566,P0220,S018,2026-04-03,570,1328.56,Processing
ORD000567,P0434,S017,2026-08-20,6,1659.51,Processing
ORD000568,P0079,S021,2026-04-03,612,263.77,Shipped
ORD000569,P0405,S037,2026-07-27,564,1796.85,Shipped
ORD000570,P0113,S012,2026-08-05,534,350.2,Processing
ORD000571,P0279,S035,2026-07-08,414,468.81,Processing
ORD000572,P0340,S022,2026-05-17,340,1810.38,Processing
ORD000573,P0272,S031,2026-08-29,575,4120.21,Delivered
ORD000574,P0343,S023,2026-04-22,457,1209.34,Processing
ORD000575,P0350,S021,2026-04-03,391,4580.5,Delivered
ORD000576,P0132,S035,2026-06-30,742,1421.32,Shipped
ORD000577,P0412,S033,2026-08-02,457,2439.16,Shipped
ORD000578,P0099,S021,2026-09-06,527,420.9,Delivered
ORD000579,P0498,S050,2026-05-05,551,2670.7,Delivered
ORD000580,P0344,S041,2026-05-16,793,1073.74,Cancelled
ORD000581,P0106,S035,2026-04-19,849,3516.69,Cancelled
ORD000582,P0419,S005,2026-09-05,765,3433.36,Delivered
ORD000583,P0368,S022,2026-07-19,39,446.73,Delivered
ORD000584,P0407,S017,2026-05-08,572,361.51,Processing
ORD000585,P0209,S025,2026-05-29,462,3154.78,Cancelled
ORD000586,P0009,S025,2026-06-12,690,600.35,Delivered
ORD000587,P0369,S040,2026-09-04,65,3782.24,Delivered
ORD000588,P0435,S005,2026-09-19,367,4640.96,Delivered
ORD000589,P0403,S044,2026-06-06,309,3036.76,Shipped
ORD000590,P0196,S026,2026-07-14,842,3307.01,Cancelled
ORD000591,P0274,S015,2026-05-03,140,3736.3,Shipped
ORD000592,P0074,S020,2026-09-02,694,4436.02,Shipped
ORD000593,P0284,S036,2026-03-26,145,624.94,Delivered
ORD000594,P0306,S026,2026-08-17,551,2742.15,Delivered
ORD000595,P0108,S048,2026-06-10,760,4518.7,Shipped
ORD000596,P0212,S042,2026-05-17,872,2567.64,Processing
ORD000597,P0114,S040,2026-05-10,855,1271.18,Delivered
ORD000598,P0344,S037,2026-05-09,873,281.4,Cancelled
ORD000599,P0282,S005,2026-09-05,298,3361.71,Shipped
ORD000600,P0102,S047,2026-04-18,595,2441.08,Shipped
ORD000601,P0066,S043,2026-06-23,672,1180.32,Shipped
ORD000602,P0036,S013,2026-08-29,326,2434.45,Shipped
ORD000603,P0338,S020,2026-08-28,711,2925.01,Shipped
ORD000604,P0491,S028,2026-06-12,173,34.11,Processing
ORD000605,P0365,S048,2026-05-19,657,2186.26,Shipped
ORD000606,P0348,S047,2026-04-27,340,4390.65,Cancelled
ORD000607,P0184,S050,2026-07-16,313,2439.99,Delivered
ORD000608,P0331,S039,2026-05-07,84,4210.55,Processing
ORD000609,P0101,S017,2026-08-08,752,4432.82,Delivered
ORD000610,P0457,S002,2026-04-12,870,2540.82,Delivered
ORD000611,P0297,S026,2026-08-19,788,2954.28,Delivered
ORD000612,P0134,S035,2026-08-12,916,4993.65,Cancelled
ORD000613,P0397,S010,2026-09-07,375,1968.57,Shipped
ORD000614,P0238,S033,2026-04-27,523,461.86,Shipped
ORD000615,P0006,S043,2026-07-30,245,4241.43,Processing
ORD000616,P0072,S029,2026-08-02,164,903.93,Processing
ORD000617,P0481,S023,2026-07-25,42,1101.91,Cancelled
ORD000618,P0033,S017,2026-05-22,379,1177.75,Processing
ORD000619,P0465,S024,2026-08-03,398,2353.67,Cancelled
ORD000620,P0021,S042,2026-04-04,332,525.09,Shipped
ORD000621,P0297,S035,2026-05-30,584,877.51,Cancelled
ORD000622,P0301,S042,2026-06-25,920,4178.99,Shipped
ORD000623,P0499,S015,2026-06-28,529,2035.15,Shipped
ORD000624,P0406,S031,2026-07-26,909,3025.01,Processing
ORD000625,P0085,S015,2026-07-14,79,2577.56,Shipped
ORD000626,P0077,S012,2026-05-17,162,1817.49,Delivered
ORD000627,P0118,S027,2026-09-09,831,1657.82,Delivered
ORD000628,P0346,S031,2026-07-25,491,1061.41,Processing
ORD000629,P0427,S027,2026-09-05,23,1225.91,Processing
ORD000630,P0304,S011,2026-08-17,138,3151.41,Delivered
ORD000631,P0076,S004,2026-08-17,171,1298.72,Processing
ORD000632,P0491,S026,2026-08-03,614,4846.53,Delivered
ORD000633,P0421,S019,2026-09-09,970,437.89,Cancelled
ORD000634,P0242,S031,2026-08-26,175,1104.63,Cancelled
ORD000635,P0074,S038,2026-08-24,841,3839.78,Shipped
ORD000636,P0371,S044,2026-05-05,351,4612.54,Delivered
ORD000637,P0194,S025,2026-05-21,136,551.76,Processing
ORD000638,P0441,S033,2026-08-04,701,2104.78,Processing
ORD000639,P0050,S012,2026-08-26,488,4509.03,Delivered
ORD000640,P0258,S049,2026-08-07,121,475.02,Processing
ORD000641,P0277,S001,2026-08-25,919,4689.3,Cancelled
ORD000642,P0216,S024,2026-08-04,896,226.76,Cancelled
ORD000643,P0481,S031,2026-05-21,809,3845.67,Shipped
ORD000644,P0412,S048,2026-08-21,930,3810.08,Delivered
ORD000645,P0069,S017,2026-07-10,489,3831.64,Delivered
ORD000646,P0307,S035,2026-06-04,419,1296.45,Delivered
ORD000647,P0296,S034,2026-03-25,121,2603.61,Cancelled
ORD000648,P0106,S045,2026-09-07,824,1586.35,Shipped
ORD000649,P0080,S028,2026-04-20,668,2931.0,Shipped
ORD000650,P0217,S037,2026-08-08,375,3063.28,Cancelled
ORD000651,P0212,S036,2026-05-15,803,2792.24,Processing
ORD000652,P0287,S036,2026-06-26,496,1276.35,Shipped
ORD000653,P0177,S050,2026-08-18,723,1996.67,Processing
ORD000654,P0061,S048,2026-09-08,236,2238.51,Processing
ORD000655,P0110,S033,2026-04-18,411,3932.54,Delivered
ORD000656,P0200,S041,2026-05-04,6,4023.8,Processing
ORD000657,P0475,S039,2026-07-22,446,449.82,Shipped
ORD000658,P0190,S006,2026-05-19,624,198.4,Cancelled
ORD000659,P0315,S042,2026-07-04,534,1439.48,Delivered
ORD000660,P0328,S032,2026-05-07,450,63.44,Shipped
ORD000661,P0018,S039,2026-05-12,523,2583.91,Processing
ORD000662,P0087,S044,2026-08-28,37,1805.1,Delivered
ORD000663,P0045,S018,2026-05-03,799,2003.17,Cancelled
ORD000664,P0301,S013,2026-07-05,531,86.68,Delivered
ORD000665,P0282,S019,2026-04-16,744,4150.53,Shipped
ORD000666,P0494,S018,2026-06-20,232,3035.75,Processing
ORD000667,P0477,S026,2026-07-18,589,33.21,Processing
ORD000668,P0260,S007,2026-07-06,573,371.21,Shipped
ORD000669,P0485,S008,2026-06-19,823,2571.3,Shipped
ORD000670,P0417,S037,2026-08-08,257,3474.02,Cancelled
ORD000671,P0248,S050,2026-08-15,250,3789.79,Cancelled
ORD000672,P0236,S038,2026-09-14,883,146.48,Delivered
ORD000673,P0035,S025,2026-05-29,649,3945.39,Processing
ORD000674,P0360,S015,2026-09-13,820,1585.5,Shipped
ORD000675,P0275,S001,2026-08-03,718,4162.56,Processing
ORD000676,P0048,S026,2026-06-05,690,3746.45,Shipped
ORD000677,P0284,S012,2026-04-12,488,1576.23,Processing
ORD000678,P0138,S012,2026-08-17,970,3733.32,Processing
ORD000679,P0378,S013,2026-07-29,241,3679.79,Shipped
ORD000680,P0118,S013,2026-05-15,855,1255.98,Shipped
ORD000681,P0399,S007,2026-05-02,123,4601.74,Cancelled
ORD000682,P0004,S049,2026-08-28,878,2711.96,Delivered
ORD000683,P0191,S040,2026-07-25,323,2466.78,Shipped
ORD000684,P0094,S049,2026-07-27,938,2560.56,Cancelled
ORD000685,P0385,S037,2026-05-19,132,280.2,Cancelled
ORD000686,P0482,S035,2026-07-24,34,2517.35,Cancelled
ORD000687,P0398,S012,2026-09-15,469,4882.77,Cancelled
ORD000688,P0353,S001,2026-06-12,13,3373.77,Cancelled
ORD000689,P0052,S021,2026-08-19,371,3067.76,Shipped
ORD000690,P0281,S017,2026-05-10,243,1354.35,Shipped
ORD000691,P0095,S032,2026-06-25,435,1060.56,Shipped
ORD000692,P0438,S026,2026-06-25,287,2259.14,Processing
ORD000693,P0352,S015,2026-08-18,834,508.35,Shipped
ORD000694,P0285,S028,2026-05-23,877,1910.61,Processing
ORD000695,P0243,S001,2026-05-01,181,2113.39,Processing
ORD000696,P0265,S035,2026-09-01,738,1585.48,Cancelled
ORD000697,P0129,S036,2026-06-08,880,2843.49,Cancelled
ORD000698,P0354,S011,2026-04-18,62,1085.18,Shipped
ORD000699,P0430,S041,2026-07-23,99,2254.78,Shipped
ORD000700,P0185,S024,2026-05-29,574,2791.88,Shipped
ORD000701,P0011,S027,2026-06-20,125,1761.94,Processing
ORD000702,P0295,S042,2026-08-18,665,2696.81,Shipped
ORD000703,P0167,S044,2026-06-22,523,2442.59,Cancelled
ORD000704,P0196,S040,2026-04-13,294,2324.12,Processing
ORD000705,P0328,S022,2026-05-05,432,3160.05,Cancelled
ORD000706,P0041,S011,2026-04-11,352,1148.81,Shipped
ORD000707,P0150,S046,2026-09-07,274,3030.87,Cancelled
ORD000708,P0455,S029,2026-06-01,800,4315.4,Shipped
ORD000709,P0267,S029,2026-08-21,424,844.92,Delivered
ORD000710,P0373,S016,2026-04-25,678,1265.72,Delivered
ORD000711,P0086,S026,2026-05-16,106,486.81,Cancelled
ORD000712,P0028,S002,2026-08-11,790,1991.09,Delivered
ORD000713,P0135,S040,2026-04-19,160,430.71,Cancelled
ORD000714,P0118,S016,2026-06-11,756,1428.03,Processing
ORD000715,P0270,S011,2026-04-26,30,185.42,Shipped
ORD000716,P0443,S031,2026-06-15,479,4875.16,Shipped
ORD000717,P0228,S009,2026-08-11,993,4742.95,Processing
ORD000718,P0306,S030,2026-08-22,647,3747.07,Cancelled
ORD000719,P0328,S041,2026-08-05,547,1555.21,Shipped
ORD000720,P0277,S015,2026-07-25,825,456.87,Shipped
ORD000721,P0212,S017,2026-06-25,160,1524.83,Delivered
ORD000722,P0418,S049,2026-08-04,869,690.14,Shipped
ORD000723,P0274,S001,2026-07-22,705,4611.22,Cancelled
ORD000724,P0005,S050,2026-06-08,441,3991.84,Processing
ORD000725,P0281,S024,2026-03-25,194,2064.56,Cancelled
ORD000726,P0128,S011,2026-07-03,733,3688.22,Cancelled
ORD000727,P0113,S017,2026-06-28,82,2116.97,Processing
ORD000728,P0392,S040,2026-08-03,827,3472.68,Shipped
ORD000729,P0333,S048,2026-06-04,545,4045.96,Cancelled
ORD000730,P0437,S005,2026-05-11,187,691.75,Delivered
ORD000731,P0234,S040,2026-09-03,464,1367.95,Cancelled
ORD000732,P0165,S002,2026-05-11,156,257.66,Delivered
ORD000733,P0498,S007,2026-05-10,289,1353.28,Cancelled
ORD000734,P0120,S006,2026-03-26,155,83.48,Processing
ORD000735,P0216,S020,2026-06-19,805,3999.32,Shipped
ORD000736,P0357,S003,2026-07-20,339,410.31,Processing
ORD000737,P0137,S050,2026-04-07,402,366.21,Cancelled
ORD000738,P0099,S017,2026-05-09,837,1914.07,Delivered
ORD000739,P0499,S050,2026-04-24,732,1252.32,Cancelled
ORD000740,P0378,S003,2026-05-26,204,2309.56,Delivered
ORD000741,P0341,S014,2026-08-04,485,1951.72,Shipped
ORD000742,P0082,S041,2026-06-14,746,220.51,Delivered
ORD000743,P0247,S041,2026-05-27,306,1001.63,Delivered
ORD000744,P0112,S008,2026-09-10,242,3168.22,Shipped
ORD000745,P0086,S018,2026-03-27,599,607.05,Processing
ORD000746,P0497,S003,2026-03-26,596,3919.54,Cancelled
ORD000747,P0306,S010,2026-09-16,381,3856.28,Processing
ORD000748,P0256,S006,2026-05-03,703,3097.04,Delivered
ORD000749,P0183,S042,2026-04-08,158,3509.63,Delivered
ORD000750,P0250,S015,2026-04-25,325,4908.56,Shipped
ORD000751,P0376,S013,2026-07-14,22,3449.36,Shipped
ORD000752,P0129,S003,2026-04-27,497,3536.06,Shipped
ORD000753,P0357,S032,2026-08-09,195,2837.84,Shipped
ORD000754,P0375,S030,2026-06-14,282,4339.63,Processing
ORD000755,P0272,S010,2026-04-10,461,1485.41,Shipped
ORD000756,P0188,S030,2026-08-09,1,3881.83,Cancelled
ORD000757,P0453,S002,2026-05-10,635,4285.58,Processing
ORD000758,P0370,S005,2026-06-14,675,4836.14,Cancelled
ORD000759,P0269,S044,2026-05-11,510,3831.01,Processing
ORD000760,P0145,S021,2026-08-27,420,3208.11,Delivered
ORD000761,P0268,S043,2026-04-17,69,228.45,Processing
ORD000762,P0448,S003,2026-05-08,207,544.21,Processing
ORD000763,P0017,S037,2026-04-18,658,4183.13,Cancelled
ORD000764,P0320,S045,2026-08-05,605,1287.13,Shipped
ORD000765,P0311,S046,2026-05-19,73,75.3,Processing
ORD000766,P0252,S006,2026-09-07,480,4007.09,Delivered
ORD000767,P0286,S048,2026-06-24,961,4453.25,Shipped
ORD000768,P0422,S040,2026-04-07,273,2649.81,Delivered
ORD000769,P0040,S014,2026-06-09,984,2602.23,Delivered
ORD000770,P0273,S025,2026-05-22,195,973.67,Processing
ORD000771,P0321,S012,2026-08-16,572,3748.48,Cancelled
ORD000772,P0393,S041,2026-04-20,591,1796.24,Cancelled
ORD000773,P0341,S028,2026-09-19,905,529.47,Processing
ORD000774,P0206,S033,2026-08-11,346,3291.08,Cancelled
ORD000775,P0463,S021,2026-06-22,564,4957.4,Shipped
ORD000776,P0212,S049,2026-06-27,649,2158.63,Shipped
ORD000777,P0124,S037,2026-08-26,559,1077.5,Shipped
ORD000778,P0493,S029,2026-06-24,459,4799.52,Delivered
ORD000779,P0146,S039,2026-04-01,17,2592.87,Shipped
ORD000780,P0154,S015,2026-03-25,220,4280.04,Delivered
ORD000781,P0422,S018,2026-09-16,942,2772.78,Processing
ORD000782,P0020,S030,2026-04-17,365,788.97,Shipped
ORD000783,P0456,S038,2026-06-25,256,1172.64,Shipped
ORD000784,P0293,S026,2026-04-16,583,4590.23,Delivered
ORD000785,P0406,S031,2026-06-15,178,2446.5,Delivered
ORD000786,P0329,S020,2026-08-23,39,3656.64,Cancelled
ORD000787,P0400,S004,2026-04-13,944,3856.8,Shipped
ORD000788,P0214,S008,2026-07-13,891,3854.25,Delivered
ORD000789,P0399,S041,2026-09-02,392,280.1,Delivered
ORD000790,P0277,S037,2026-06-13,154,1640.89,Processing
ORD000791,P0026,S044,2026-05-02,750,4986.86,Cancelled
ORD000792,P0295,S033,2026-08-23,93,1118.21,Shipped
ORD000793,P0076,S009,2026-07-02,345,421.9,Delivered
ORD000794,P0205,S017,2026-08-11,88,1998.65,Cancelled
ORD000795,P0067,S049,2026-09-18,139,2409.8,Processing
ORD000796,P0203,S042,2026-07-26,586,988.54,Processing
ORD000797,P0037,S018,2026-05-25,796,2156.03,Delivered
ORD000798,P0344,S027,2026-04-21,434,1832.69,Processing
ORD000799,P0177,S039,2026-06-14,672,130.79,Shipped
ORD000800,P0180,S040,2026-05-06,842,4950.89,Cancelled
ORD000801,P0075,S029,2026-08-30,46,4621.82,Processing
ORD000802,P0351,S024,2026-05-14,160,3791.09,Delivered
ORD000803,P0379,S004,2026-04-21,249,4745.22,Processing
ORD000804,P0008,S022,2026-06-05,711,4023.36,Shipped
ORD000805,P0242,S002,2026-07-17,340,1052.96,Processing
ORD000806,P0280,S034,2026-05-15,769,1300.7,Cancelled
ORD000807,P0374,S010,2026-08-30,712,3496.79,Delivered
ORD000808,P0299,S043,2026-06-28,540,226.98,Processing
ORD000809,P0146,S013,2026-04-08,809,3485.67,Shipped
ORD000810,P0239,S042,2026-04-06,968,51.59,Cancelled
ORD000811,P0139,S043,2026-09-09,873,4565.22,Shipped
ORD000812,P0010,S019,2026-04-20,889,4418.18,Cancelled
ORD000813,P0195,S033,2026-05-22,727,507.02,Shipped
ORD000814,P0444,S039,2026-07-26,545,449.22,Processing
ORD000815,P0495,S030,2026-07-30,575,4632.49,Delivered
ORD000816,P0127,S034,2026-04-03,313,1674.51,Cancelled
ORD000817,P0010,S023,2026-05-03,701,1766.05,Shipped
ORD000818,P0257,S018,2026-05-23,832,319.43,Shipped
ORD000819,P0456,S002,2026-07-01,967,2779.15,Shipped
ORD000820,P0078,S022,2026-05-20,919,1970.3,Processing
ORD000821,P0374,S025,2026-04-15,534,4803.42,Processing
ORD000822,P0124,S037,2026-07-08,157,2138.06,Shipped
ORD000823,P0169,S029,2026-08-25,556,667.54,Processing
ORD000824,P0278,S044,2026-08-19,820,1019.53,Processing
ORD000825,P0353,S046,2026-06-11,921,2623.79,Processing
ORD000826,P0466,S050,2026-07-12,149,3284.6,Processing
ORD000827,P0035,S036,2026-06-13,546,4743.52,Delivered
ORD000828,P0163,S010,2026-05-10,745,157.12,Shipped
ORD000829,P0493,S027,2026-07-07,311,2220.59,Shipped
ORD000830,P0399,S013,2026-05-01,110,666.41,Delivered
ORD000831,P0316,S018,2026-08-27,621,2839.55,Processing
ORD000832,P0119,S015,2026-08-23,704,140.16,Delivered
ORD000833,P0400,S031,2026-09-16,138,2516.6,Cancelled
ORD000834,P0192,S012,2026-09-06,873,1943.43,Cancelled
ORD000835,P0084,S013,2026-04-28,232,170.83,Delivered
ORD000836,P0487,S027,2026-06-01,228,3714.41,Processing
ORD000837,P0034,S012,2026-05-15,950,4773.95,Cancelled
ORD000838,P0251,S045,2026-08-28,333,4335.21,Processing
ORD000839,P0208,S050,2026-07-11,43,3043.57,Cancelled
ORD000840,P0202,S040,2026-06-12,962,3714.91,Delivered
ORD000841,P0056,S029,2026-08-04,468,4136.78,Delivered
ORD000842,P0266,S035,2026-05-25,406,4919.31,Delivered
ORD000843,P0199,S034,2026-08-13,784,3156.94,Delivered
